,Price,Number of bedrooms,Livable surface,Kitchen equipment,Number of bathrooms,Number of toilets,Balcony,State of the property,Surface bedroom 1,Furnished,Surface of living-room,Cellar,Surface kitchen,Number of showers,Number of facades,Surface terrace,Security door,Access for disabled,Sewer Connection,Surface garden,Garage,Brussels,Walloon Brabant,Flemish Brabant,Antwerp,Limburg,Liege,Namur,Hainaut,Luxembourg,West Flanders,East Flanders,Orientation South,Type property
14723,305000,4,219,1,1,2,0,1,30,0,65,0,23,1,3,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14724,630000,3,216,1,1,1,0,1,30,0,64,1,23,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14725,175000,3,122,1,1,1,0,0,17,0,36,1,13,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
14726,339500,4,201,2,1,1,0,1,28,0,59,0,21,1,2,8,0,0,1,65,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14730,345000,5,186,1,1,2,0,0,26,0,55,1,20,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
14731,350000,3,156,1,1,1,0,3,22,0,46,0,16,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14732,139000,2,118,1,1,1,0,0,17,0,35,0,12,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14735,350000,3,156,1,1,2,0,3,22,0,46,0,16,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14736,299000,3,152,1,1,1,0,0,7,0,22,1,12,1,2,8,0,0,1,65,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14737,385000,3,173,1,2,1,0,3,24,0,51,0,18,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
14738,320000,2,105,1,1,1,0,3,20,0,30,0,11,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14742,471012,3,172,1,1,2,0,3,24,0,51,0,18,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
14743,420225,3,178,2,1,2,0,3,25,0,53,0,19,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14748,334600,3,133,1,1,1,0,3,19,0,39,0,14,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14749,333760,3,133,1,1,1,0,3,19,0,39,0,14,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14750,329000,3,118,1,1,1,0,1,17,0,35,0,12,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14751,317835,3,162,2,1,1,0,3,22,0,48,0,17,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14752,214000,2,87,2,1,1,0,1,12,0,26,0,9,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14754,295000,2,120,2,1,1,0,1,17,0,36,0,13,1,2,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14756,239000,2,87,2,1,1,0,1,12,0,26,0,9,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14761,279000,2,145,1,1,1,0,1,20,0,43,0,15,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14764,365000,4,1,1,1,1,0,1,1,0,1,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
14765,375000,3,190,1,1,1,0,0,26,0,56,0,20,1,2,8,0,0,1,65,1,0,0,0,0,0,0,0,0,0,1,0,1,1
14769,299000,3,142,1,1,1,0,2,20,0,42,0,15,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14770,239000,2,87,2,1,1,0,1,12,0,26,0,9,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14771,249500,2,100,1,1,1,0,1,14,0,30,1,10,1,2,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14772,247000,2,96,2,1,1,0,1,14,0,29,0,10,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14773,299000,3,120,1,1,1,0,3,17,0,36,0,13,1,2,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14774,271000,3,121,2,1,1,0,3,17,0,36,0,13,1,2,17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14778,297000,3,100,2,1,1,0,3,14,0,41,1,10,1,2,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14787,299000,3,197,2,1,1,0,1,15,0,37,1,10,1,2,8,0,0,1,65,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14790,288000,2,105,1,1,1,0,1,15,0,31,0,11,1,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14791,245000,5,200,1,2,1,0,0,28,0,59,1,21,1,2,0,0,0,1,65,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14793,145000,4,122,1,1,1,0,0,17,0,36,0,13,1,2,0,0,0,1,130,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14794,345000,4,185,2,1,1,0,0,26,0,55,0,20,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14799,425000,3,179,2,1,1,0,3,25,0,53,0,19,1,4,0,0,0,1,65,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14804,409000,3,189,2,1,2,0,1,11,0,42,0,18,1,2,8,0,0,1,65,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14805,309000,3,100,1,1,2,0,1,14,0,30,0,10,1,2,8,0,0,1,65,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14807,581144,3,190,1,1,2,0,3,26,0,56,0,20,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14809,180000,4,138,2,1,1,0,0,15,0,36,1,6,1,2,8,0,0,1,235,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14812,180000,4,97,2,1,1,0,0,14,0,29,1,10,1,2,8,0,0,1,235,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14815,220000,1,87,1,1,1,0,1,12,0,26,0,9,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14816,272250,2,108,1,1,1,0,1,15,0,32,0,11,1,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14817,210000,2,85,1,1,1,0,3,12,0,25,0,9,1,2,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14818,320000,3,133,1,2,1,0,3,19,0,39,0,14,1,2,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14819,195000,1,76,1,1,1,0,3,11,0,23,0,8,1,2,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14820,292500,3,153,1,1,2,0,1,21,0,45,0,16,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14827,282500,3,156,1,1,2,0,1,22,0,46,0,16,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14828,281500,3,148,1,1,2,0,1,21,0,44,0,16,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14829,297250,4,158,1,1,2,0,1,22,0,47,0,17,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14830,434500,3,160,2,1,2,0,3,14,0,18,0,10,1,2,8,0,0,1,65,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14833,319000,3,152,1,1,1,0,1,11,0,45,0,16,1,2,0,0,0,1,65,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14837,307700,2,87,2,1,1,0,1,12,0,26,0,9,1,4,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14838,225000,3,158,2,1,2,0,1,17,0,40,0,11,1,2,30,0,0,1,65,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14839,315000,3,160,1,1,1,0,1,22,0,47,0,17,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14841,293904,3,130,1,1,2,0,3,18,0,39,0,14,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14842,164000,3,150,1,1,1,0,0,21,0,44,1,16,1,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14843,695000,5,235,2,1,3,0,1,32,0,69,0,25,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14844,150000,2,75,2,1,1,0,1,11,0,22,0,8,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14850,299500,3,150,2,1,1,0,1,21,0,33,0,16,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14856,335000,4,192,2,1,2,0,1,27,0,57,0,20,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
14858,195000,2,102,1,1,1,0,1,7,0,24,0,9,1,2,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14859,304017,3,163,1,1,2,0,3,23,0,48,0,17,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14860,303500,3,162,1,1,2,0,3,22,0,48,0,17,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14864,248900,3,180,1,1,1,0,2,25,0,53,0,19,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14867,239000,2,102,1,1,1,0,0,9,0,30,0,11,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14868,280167,3,131,1,1,2,0,3,18,0,39,0,14,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14869,279650,3,131,1,1,2,0,3,18,0,39,0,14,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14870,272905,3,131,1,1,2,0,3,18,0,39,0,14,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14871,252905,3,131,1,1,2,0,3,18,0,39,0,14,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14872,229000,4,159,2,1,1,0,2,22,1,47,0,17,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14873,365000,3,200,1,2,1,0,2,28,0,59,0,21,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
14874,295000,4,160,1,1,2,0,2,22,0,47,0,17,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
14875,367500,3,135,1,1,2,0,3,19,0,40,0,14,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14876,235000,4,194,2,1,1,0,1,18,0,43,0,13,1,2,8,0,0,1,65,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14881,299500,3,226,2,1,1,0,2,31,0,67,0,24,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14882,277500,3,130,1,1,2,0,3,18,0,39,0,14,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14883,292500,3,145,1,1,2,0,3,20,0,43,0,15,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14887,303538,2,130,2,1,1,0,3,18,0,39,0,14,1,2,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14888,198000,2,90,2,1,1,0,1,13,0,27,0,9,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14891,218500,4,186,1,2,2,0,1,26,0,55,0,20,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14892,120000,2,85,1,1,1,0,0,12,0,32,0,6,1,2,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14894,429900,4,240,1,1,2,0,2,33,0,71,1,26,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
14895,174400,2,72,1,1,1,0,2,10,0,22,0,7,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14897,416038,3,150,1,1,1,0,1,21,0,44,0,16,1,2,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14898,178000,2,102,0,1,2,0,1,14,0,30,0,11,1,2,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14899,138000,2,72,1,1,1,0,0,10,0,22,0,7,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14901,212000,1,90,1,1,1,0,3,12,0,27,0,8,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14902,284000,2,103,1,1,1,0,3,14,0,31,0,11,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14904,410000,4,255,2,1,1,1,1,35,0,75,0,27,1,2,8,0,0,1,65,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14905,249500,4,245,2,1,2,0,0,10,0,20,1,20,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
14907,338000,3,235,2,1,2,0,0,32,0,60,0,25,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
14908,252591,2,111,1,1,1,0,1,16,0,33,0,12,1,2,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14909,299000,4,204,1,1,1,0,2,28,0,60,1,22,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
14910,299000,2,172,2,1,1,0,1,24,0,51,0,18,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14912,249500,4,245,1,1,1,0,1,34,0,72,0,26,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
14913,250000,4,140,1,1,1,0,1,19,0,42,0,15,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14916,174000,3,134,2,1,1,0,0,19,0,40,0,14,1,2,0,0,0,1,65,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14919,149900,5,143,1,1,1,0,0,20,0,42,0,15,1,2,0,0,0,1,66,0,0,0,0,0,0,0,0,0,0,1,0,1,1
14922,346500,2,139,2,1,1,0,1,18,0,42,0,14,1,2,8,0,0,1,65,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14927,220000,4,169,2,1,2,0,1,12,0,42,0,17,1,2,0,0,0,1,170,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14932,164900,2,100,2,1,1,0,1,14,0,30,0,10,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14933,595000,3,190,2,2,2,0,1,26,0,56,0,20,1,2,25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14934,303500,2,111,1,1,1,0,3,16,0,33,0,12,1,4,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14935,293500,2,110,1,1,1,0,3,15,0,33,0,11,1,4,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14936,349000,3,130,1,1,2,0,1,18,0,39,0,14,1,2,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14937,255000,2,92,1,1,1,0,3,13,0,27,1,10,1,4,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14938,230000,2,88,1,1,1,0,3,12,0,26,1,9,1,4,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14939,390000,2,136,1,2,2,0,3,19,0,40,1,14,1,4,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14940,390000,2,132,1,2,2,0,3,18,0,39,1,14,1,4,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14941,400000,2,122,1,2,2,0,3,17,0,36,1,13,1,4,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14942,595000,3,190,1,2,2,0,3,26,0,56,0,20,1,4,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14943,269651,2,99,1,1,1,0,1,14,0,29,0,10,1,2,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14944,357128,3,131,1,1,1,0,1,18,0,39,0,14,1,2,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14946,282000,2,117,1,2,1,0,3,21,0,35,0,8,1,2,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14947,174000,1,72,1,1,1,0,3,11,0,22,0,8,1,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14948,212000,1,94,1,1,1,0,3,12,0,28,0,9,1,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14949,174000,1,74,1,1,1,0,3,12,0,22,0,6,1,2,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14950,255000,2,92,2,1,1,0,1,13,0,27,0,10,1,2,20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14951,165000,1,60,1,1,1,0,3,9,0,18,0,6,1,2,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14952,236869,2,98,1,1,1,0,1,14,0,29,0,10,1,2,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14953,176176,1,71,1,1,1,0,1,10,0,21,0,7,1,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14954,249000,2,110,1,1,1,0,3,15,0,33,0,11,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14955,625000,4,221,1,1,1,0,2,30,0,65,0,24,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14956,249000,3,170,2,1,1,0,2,24,0,50,1,18,1,2,8,0,0,1,65,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14957,269000,3,146,1,1,2,0,2,12,0,15,1,5,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
14958,138000,2,77,1,1,1,0,0,11,0,23,0,8,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14959,175000,2,123,1,1,1,0,0,17,0,37,0,13,1,2,0,0,0,1,65,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14960,158000,2,85,1,1,1,0,1,9,0,31,0,7,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14962,199000,2,82,0,1,1,0,1,12,0,25,0,8,1,2,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14964,229500,2,77,2,1,1,0,2,13,0,28,1,0,1,2,9,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14965,890000,4,320,2,2,1,0,1,18,0,25,0,16,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14967,235000,2,90,1,1,1,0,1,11,0,29,0,8,1,2,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14968,294500,3,157,1,1,2,0,3,22,0,46,0,17,1,2,0,0,0,0,65,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14969,329900,2,120,0,1,1,0,1,17,0,36,0,13,1,2,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14972,295700,3,126,1,1,2,0,3,18,0,37,0,13,1,2,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14973,275000,3,98,1,1,1,0,1,14,0,29,0,10,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
14974,159500,5,175,1,1,1,0,0,24,0,52,0,19,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14976,395000,3,240,1,1,1,0,0,33,0,71,0,26,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
14978,335387,3,156,1,1,1,0,3,22,0,46,0,16,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
14979,210000,1,66,2,1,1,0,1,9,0,20,0,7,1,2,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14981,185000,2,97,1,1,1,0,2,14,0,29,0,10,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14984,445000,5,270,1,1,2,0,1,17,0,45,1,19,1,2,8,0,0,1,65,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14985,372502,4,173,1,1,2,0,3,24,0,51,0,18,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
14986,307981,3,154,1,1,2,0,3,21,0,46,0,16,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
14987,305172,3,154,1,1,2,0,3,21,0,46,0,16,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
14988,307263,3,141,1,1,2,0,3,20,0,42,0,15,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
14989,299988,3,127,1,1,2,0,3,18,0,38,0,13,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
14990,298140,3,147,1,1,2,0,3,20,0,44,0,16,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
14991,300516,3,124,1,1,2,0,3,17,0,37,0,13,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
14992,299048,3,124,1,1,2,0,3,17,0,37,0,13,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
14993,294602,3,141,1,1,2,0,3,20,0,42,0,15,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
14994,300507,3,141,1,1,2,0,3,20,0,42,0,15,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
14995,315162,3,147,1,1,2,0,3,20,0,44,0,16,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
14996,292580,3,141,1,1,2,0,3,20,0,42,0,15,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
14997,306707,3,154,1,1,2,0,3,21,0,46,0,16,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
14998,307750,3,141,1,1,2,0,3,20,0,42,0,15,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
14999,315101,3,141,1,1,2,0,3,20,0,42,0,15,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
15000,305000,3,225,1,2,1,0,1,10,0,28,1,22,1,2,0,0,0,1,65,1,0,0,0,0,0,0,0,0,0,1,0,0,1
15002,249000,3,285,1,1,3,0,0,17,0,41,0,10,1,2,50,0,0,1,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15003,220255,1,74,1,1,1,0,1,11,0,22,0,8,1,2,8,0,0,1,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15004,250738,2,92,1,1,1,0,1,13,0,27,0,10,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15005,201257,2,70,1,1,1,0,1,10,0,21,0,7,1,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15006,214714,2,74,1,1,1,0,1,11,0,22,0,8,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15008,316000,3,173,2,1,2,0,3,24,0,51,0,18,1,2,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15011,285000,4,180,1,1,1,0,1,25,0,53,0,19,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
15012,285000,3,133,2,1,2,0,3,19,0,39,0,14,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
15013,225000,3,130,2,1,1,0,1,18,0,39,0,14,1,2,8,0,0,1,215,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15014,370882,3,164,2,1,2,0,1,23,0,49,0,17,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15015,368324,3,165,2,1,2,0,1,23,0,49,0,17,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15016,386721,3,166,2,1,2,0,1,23,0,49,0,18,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15017,384000,4,194,2,1,2,0,2,27,1,57,1,21,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
15018,329000,4,218,2,1,2,0,1,30,0,64,0,23,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15019,275000,4,214,1,1,1,0,0,30,0,63,0,23,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
15020,421744,3,134,1,1,2,0,3,19,0,40,0,14,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
15021,272002,1,84,1,1,1,0,1,12,0,25,0,9,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15022,220000,2,103,1,1,1,0,1,14,0,31,0,11,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15023,213354,2,69,1,1,1,0,1,10,0,21,0,7,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15024,248745,1,77,1,1,1,0,1,10,0,23,0,8,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15025,239000,2,94,2,1,1,0,3,13,0,28,0,10,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15026,348000,4,224,2,1,1,0,1,31,0,66,1,24,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
15027,195000,3,180,1,1,1,0,0,25,0,53,0,19,1,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15028,195000,3,180,1,1,1,0,0,25,0,53,0,19,1,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15033,252819,3,118,1,1,1,0,3,17,0,35,0,12,1,2,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15035,175000,2,95,1,1,1,0,0,13,0,28,0,10,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15036,289000,4,169,2,1,1,0,1,23,0,50,0,18,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
15038,399000,3,221,2,2,2,0,1,30,0,65,0,24,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
15040,216486,2,80,1,1,1,0,3,11,0,24,0,8,1,2,15,0,0,1,207,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15041,229932,2,85,1,1,1,0,3,12,0,25,0,9,1,2,15,0,0,1,96,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15042,221265,2,82,1,1,1,0,3,12,0,25,0,8,1,2,15,0,0,1,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15043,231147,2,86,1,1,1,0,3,12,0,26,0,9,1,2,15,0,0,1,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0
